0.01,-11.59,54.17,181.98,0.18,0.05,-0.06,0.55,0.1,-0.01,-92.57,66.08,4.27,0.19,0.15,0.08,0.3,-0.04,0.04,-169.01,5.85,7.76,0.17,0.02,0.57,0.32,0.41,0.7,-130.56,21.44,11.48,0.13,0.06,0.29,0.34,0.49,0.15
0.02,-12.16,54.24,182.23,0.19,0.07,-0.02,0.56,0.29,0.04,-92.41,65.92,4.23,0.12,-0.03,0.24,0.32,0.11,0.14,-169.06,5.62,7.69,0.12,0.04,0.27,0.17,0.63,0.51,-129.33,21.59,11.08,0.2,0.07,0.31,0.43,0.58,0.42
0.03,-12.21,54.18,182.48,0.14,-0.06,-0.06,0.4,0.28,0.26,-92.03,65.84,4.29,0.05,-0.07,-0.13,0.29,0.04,0.25,-168.88,5.69,7.56,0.27,0.11,0.48,0.11,0.5,0.64,-128.12,21.62,10.71,0.24,0.24,0.58,0.41,0.64,0.41
0.04,-12.56,54.26,182.56,0.13,-0.0,0.01,0.57,0.19,0.3,-91.82,65.94,4.29,0.16,0.19,0.06,0.13,0.18,0.16,-168.71,5.51,7.66,0.28,0.03,0.18,0.28,0.62,0.52,-127.01,21.83,10.49,0.11,0.14,0.51,0.43,0.78,0.22
0.05,-12.66,54.38,182.92,0.17,0.09,0.2,0.35,0.27,0.22,-91.88,65.91,4.5,-0.02,0.11,-0.05,0.5,0.17,0.17,-168.38,5.46,7.76,0.04,0.19,0.31,0.03,0.47,0.37,-126.41,21.72,10.43,-0.01,0.18,0.49,0.32,0.82,0.33
0.06,-12.81,54.25,183.08,0.07,0.11,0.16,0.5,0.26,0.09,-91.58,65.89,4.53,0.07,0.02,0.14,0.3,0.24,0.37,-168.17,5.56,7.56,0.28,0.05,0.33,0.23,0.74,0.58,-125.55,21.74,10.07,0.25,0.03,0.66,0.17,0.72,0.31
0.07,-13.16,54.31,183.11,0.11,-0.05,0.21,0.43,0.34,0.17,-91.21,65.82,4.46,0.04,-0.09,-0.07,0.4,0.25,0.21,-167.97,5.27,7.7,0.17,-0.02,0.44,0.23,0.67,0.46,-124.58,21.69,10.42,0.22,0.02,0.43,0.38,0.96,0.45
0.08,-12.88,54.25,183.06,0.07,0.17,-0.19,0.56,0.26,0.11,-91.31,65.98,4.46,0.06,0.03,0.02,0.61,0.15,0.23,-167.59,5.49,7.43,0.12,0.06,0.52,0.29,0.62,0.5,-124.21,21.49,10.07,0.32,-0.05,0.69,0.24,1.04,0.3
0.09,-12.73,54.26,183.17,-0.05,0.14,0.09,0.71,0.3,0.36,-91.1,65.84,4.75,0.22,0.08,0.04,0.63,0.24,0.35,-167.35,5.39,7.33,0.23,-0.07,0.52,0.28,0.75,0.26,-123.69,21.72,10.06,0.27,0.23,0.59,0.38,0.76,0.59
0.1,-12.85,54.2,183.0,0.02,-0.01,0.0,0.63,0.39,0.06,-90.94,66.17,4.58,-0.01,0.12,0.04,0.71,0.15,0.27,-166.94,5.23,7.39,0.17,0.15,0.43,0.32,0.86,0.37,-123.15,21.72,10.09,0.05,0.14,0.51,0.26,0.81,0.49
0.11,-12.67,54.47,183.21,0.13,0.11,0.29,0.52,0.06,0.16,-90.94,66.09,4.76,0.09,0.02,0.05,0.73,0.17,0.19,-166.63,5.18,7.29,0.27,-0.06,0.44,0.29,0.67,0.49,-123.33,21.7,10.57,0.29,0.05,0.2,0.41,0.84,0.55
0.12,-12.72,54.62,183.1,0.15,-0.0,-0.01,0.44,0.06,0.12,-90.77,66.23,4.6,-0.04,-0.01,-0.18,0.63,0.09,0.35,-166.48,5.08,7.13,0.41,0.05,0.53,0.47,0.8,0.41,-123.23,21.58,10.7,0.22,0.07,0.41,0.34,0.71,0.43
0.13,-12.49,54.45,183.02,0.21,0.15,0.14,0.65,0.21,0.33,-90.8,66.36,4.77,0.02,0.06,-0.17,0.63,0.27,0.36,-166.3,4.99,7.03,0.14,0.1,0.09,0.46,0.64,0.28,-123.08,21.45,11.05,0.1,-0.06,0.29,0.19,0.52,0.72
0.14,-12.16,54.78,183.1,-0.02,0.27,-0.02,0.66,0.26,0.26,-90.86,66.42,4.84,0.08,0.09,-0.04,0.57,0.23,0.43,-166.2,4.89,6.84,0.26,0.19,0.47,0.29,0.65,0.23,-123.03,21.61,11.51,0.18,-0.07,0.39,0.56,0.61,0.83
0.15,-12.25,54.9,183.02,0.06,-0.04,0.05,0.59,0.18,0.1,-90.56,66.59,4.88,0.1,0.12,0.01,0.85,0.26,0.47,-166.42,4.8,6.82,0.18,0.02,0.48,0.41,0.59,0.38,-123.26,21.72,11.95,0.29,0.01,0.35,0.4,0.61,0.9
0.16,-12.16,55.0,182.96,0.02,0.31,-0.09,0.57,0.12,0.13,-90.75,66.71,4.98,0.12,0.05,0.01,0.62,0.09,0.31,-166.39,4.77,6.76,-0.08,0.15,0.5,0.12,0.72,0.42,-123.24,21.73,12.23,0.28,-0.06,0.16,0.51,0.41,0.74
