0.01,-11.74,54.16,182.14,0.34,0.02,0.12,0.57,0.23,-0.13,-92.63,65.88,3.9,0.09,0.06,0.11,0.21,0.09,0.19,-168.88,5.7,7.65,0.04,-0.1,0.45,0.41,0.45,0.73,-130.59,21.56,11.31,0.13,0.2,0.39,0.56,0.49,0.27
0.02,-12.05,54.31,182.39,0.16,0.1,0.09,0.53,0.23,-0.01,-92.41,65.8,4.25,-0.0,0.11,-0.07,0.45,0.04,0.25,-169.03,5.85,7.62,0.38,-0.04,0.32,0.32,0.36,0.59,-129.42,21.58,11.15,0.08,0.05,0.49,0.33,0.6,0.24
0.03,-12.42,54.13,182.57,0.32,-0.05,-0.15,0.52,0.22,0.12,-92.04,66.02,4.37,-0.01,0.23,0.13,0.28,0.23,0.23,-168.87,5.56,7.7,0.19,0.05,0.33,0.37,0.44,0.68,-128.24,21.67,10.79,0.22,0.05,0.5,0.26,0.58,0.34
0.04,-12.47,54.17,182.74,0.2,-0.02,0.11,0.57,0.35,0.11,-91.78,65.92,4.41,0.19,0.12,0.14,0.49,0.25,0.16,-168.58,5.56,7.68,0.09,-0.03,0.43,0.17,0.57,0.56,-127.33,21.76,10.47,0.29,0.2,0.64,0.12,0.81,0.26
0.05,-12.53,54.11,182.95,0.19,0.0,0.09,0.53,0.2,0.05,-91.89,66.01,4.5,0.04,0.21,0.06,0.46,0.13,0.37,-168.38,5.59,7.8,0.18,-0.05,0.28,0.29,0.44,0.47,-126.13,21.6,10.41,0.22,0.1,0.5,0.25,0.88,0.38
0.06,-12.85,54.35,182.74,0.05,-0.1,0.19,0.7,0.38,0.25,-91.39,66.05,4.4,-0.09,0.17,-0.03,0.51,0.34,0.39,-168.12,5.39,7.85,0.23,-0.1,0.41,0.23,0.68,0.2,-125.38,21.76,10.17,0.29,0.23,0.5,0.28,0.84,0.45
0.07,-12.89,54.2,183.06,0.04,0.14,0.1,0.6,0.14,0.15,-91.43,66.02,4.48,0.15,0.08,0.04,0.34,0.15,0.29,-167.96,5.41,7.47,0.15,0.09,0.5,0.22,0.61,0.33,-124.75,21.69,10.08,0.3,0.15,0.6,0.24,0.91,0.54
0.08,-12.91,54.44,183.02,0.03,-0.21,0.1,0.63,0.27,0.03,-91.1,65.93,4.56,0.08,-0.03,0.15,0.62,0.25,0.25,-167.74,5.36,7.48,0.08,0.19,0.43,0.19,0.56,0.27,-124.28,21.67,10.04,0.19,0.12,0.52,0.15,0.8,0.48
0.09,-13.0,54.41,183.0,0.05,0.02,0.08,0.71,0.38,0.21,-91.1,66.0,4.68,0.01,-0.02,-0.02,0.63,0.29,0.42,-167.22,5.21,7.25,0.22,-0.0,0.38,0.13,0.6,0.3,-123.6,21.49,10.05,0.18,0.11,0.51,0.3,1.01,0.38
0.1,-12.84,54.42,183.35,-0.02,0.04,0.21,0.59,0.32,0.01,-90.98,66.1,4.57,0.14,0.05,0.24,0.59,0.04,0.33,-166.85,5.07,7.29,0.11,0.06,0.17,0.21,0.76,0.24,-123.38,21.85,10.26,0.09,-0.11,0.23,0.21,0.8,0.4
0.11,-12.87,54.43,183.13,0.16,-0.04,0.09,0.7,0.36,0.14,-91.14,66.14,4.66,-0.1,0.14,-0.07,0.63,0.3,0.33,-166.46,5.19,7.29,0.28,0.04,0.53,0.27,0.76,0.41,-123.2,21.58,10.56,0.15,0.09,0.6,0.27,0.66,0.53
0.12,-12.55,54.61,183.18,0.17,-0.06,0.11,0.34,0.19,0.13,-90.92,66.33,4.81,-0.11,0.11,0.22,0.71,0.28,0.39,-166.57,4.9,7.18,0.14,-0.04,0.43,0.48,0.62,0.18,-123.24,21.73,10.76,0.18,0.36,0.39,0.18,0.6,0.63
0.13,-12.43,54.83,183.17,0.04,0.11,0.16,0.68,0.14,0.1,-90.96,66.34,4.7,-0.09,0.02,0.23,0.65,0.37,0.31,-166.27,5.06,6.75,0.15,0.13,0.59,0.5,0.65,0.49,-123.1,21.51,10.97,0.31,-0.13,0.32,0.33,0.55,0.65
0.14,-12.49,54.83,182.97,0.18,0.14,0.11,0.51,0.08,0.09,-90.86,66.56,4.8,0.09,0.02,0.05,0.85,0.08,0.26,-166.28,5.1,6.82,0.15,0.1,0.49,0.35,0.76,0.51,-122.78,21.46,11.3,-0.0,0.05,0.37,0.49,0.46,0.68
0.15,-12.24,55.05,182.92,-0.11,0.04,0.01,0.51,0.17,0.12,-90.84,66.64,4.96,-0.04,0.22,-0.01,0.76,0.2,0.55,-166.28,4.89,6.62,0.14,-0.02,0.52,0.35,0.69,0.41,-123.06,21.56,11.84,0.28,-0.22,0.07,0.56,0.4,0.86
0.16,-12.21,55.07,183.17,-0.05,0.09,-0.08,0.41,0.24,0.34,-90.78,66.83,4.8,0.11,0.24,0.09,0.65,0.08,0.29,-166.29,4.63,6.56,0.19,-0.09,0.5,0.5,0.62,0.58,-123.08,21.67,12.16,0.36,-0.02,0.04,0.68,0.31,0.95
0.17,-11.95,55.26,183.05,0.2,0.26,0.03,0.39,0.16,0.12,-90.45,66.94,4.96,0.23,0.04,0.07,0.94,0.14,0.25,-166.72,4.79,6.51,0.22,0.04,0.38,0.32,0.6,0.41,-123.28,21.78,12.67,0.19,0.18,0.19,0.65,0.36,1.01
0.18,-11.85,55.23,183.05,0.11,0.33,0.01,0.74,0.11,0.07,-90.95,66.92,4.86,0.04,0.06,0.14,0.86,0.26,0.26,-166.98,4.42,6.36,0.12,0.25,0.54,0.38,0.67,0.63,-123.17,21.87,13.33,0.27,0.0,0.21,0.68,0.53,1.37
0.19,-11.93,55.51,182.95,-0.01,-0.04,-0.07,0.6,0.0,0.23,-90.47,67.13,4.94,0.06,0.3,-0.02,1.0,0.12,0.31,-167.09,4.41,6.57,0.19,0.34,0.47,0.47,0.58,0.71,-123.3,21.87,13.25,0.23,0.18,0.15,0.67,0.27,1.2
0.2,-11.87,55.84,183.09,-0.02,0.03,-0.01,0.54,0.04,0.26,-90.78,67.37,4.83,0.14,0.05,0.17,1.07,0.19,0.5,-167.29,4.17,6.48,0.37,0.33,0.51,0.36,0.52,0.68,-123.27,22.06,13.79,0.37,0.17,0.26,0.9,0.29,1.24
0.21,-11.8,55.86,182.87,-0.13,0.21,-0.26,0.75,0.16,0.33,-90.78,67.55,4.87,0.01,0.32,0.1,1.05,0.11,0.23,-167.67,4.06,6.38,0.11,0.07,0.59,0.15,0.65,0.85,-122.91,22.09,14.26,0.42,0.4,0.04,0.91,0.44,1.37
0.22,-11.7,55.98,182.79,0.18,0.23,0.02,0.62,0.2,0.24,-91.14,67.46,5.02,0.01,0.34,-0.04,1.07,0.29,0.18,-168.17,3.88,6.22,0.15,0.03,0.29,0.24,0.45,1.18,-122.71,22.73,14.99,0.36,0.35,0.23,0.84,0.23,1.46
0.23,-12.06,56.15,182.89,-0.06,0.17,-0.02,0.72,0.07,0.41,-91.02,67.94,4.78,0.2,0.3,-0.03,1.1,-0.03,0.29,-168.61,3.45,6.17,0.26,0.11,0.23,0.17,0.55,1.13,-122.74,23.03,15.56,0.61,0.16,0.33,1.01,0.19,1.49
0.24,-12.06,56.42,183.05,-0.06,0.2,0.12,0.85,0.2,0.43,-91.12,68.31,4.85,-0.11,0.35,-0.04,1.15,-0.01,0.3,-169.27,3.13,5.8,0.42,0.11,0.36,0.13,0.71,1.39,-122.14,23.55,16.26,0.7,0.46,0.44,1.25,0.23,1.49
0.25,-12.17,56.72,182.85,-0.11,0.2,-0.12,0.65,0.12,0.26,-91.2,68.45,4.92,-0.0,0.24,0.15,1.0,0.12,0.23,-169.3,2.93,5.67,0.19,0.22,0.44,0.07,0.6,1.16,-121.61,24.26,16.72,0.85,0.39,0.13,1.12,0.48,1.72
0.26,-11.89,56.85,183.05,0.03,0.21,0.13,0.7,0.22,0.44,-91.58,68.8,4.83,0.07,0.44,0.03,1.02,0.1,0.35,-169.84,2.71,5.65,0.26,0.21,0.41,0.24,0.74,1.43,-120.88,24.6,17.52,0.75,0.4,0.41,1.12,0.66,1.7
0.27,-12.3,57.22,182.82,0.13,0.26,0.12,0.93,0.26,0.22,-91.59,69.25,4.63,-0.19,0.44,0.15,0.98,0.04,0.23,-170.23,2.27,5.63,0.32,0.37,0.47,0.27,0.66,1.48,-120.3,25.71,18.09,0.8,0.74,0.57,1.18,0.76,1.43
0.28,-12.01,57.36,183.0,0.11,0.3,-0.0,0.95,0.18,0.18,-91.91,69.83,4.59,0.09,0.61,-0.0,1.24,0.24,0.1,-170.55,2.25,5.37,0.34,0.35,0.57,0.24,0.81,1.47,-119.45,26.62,18.9,0.84,0.63,0.59,1.03,0.79,1.72
0.29,-12.32,57.56,182.81,-0.08,0.2,0.05,1.11,0.07,0.13,-92.06,70.34,4.56,-0.02,0.39,0.05,1.06,0.15,0.23,-171.0,2.06,5.34,0.57,0.47,0.41,0.18,0.8,1.58,-118.59,27.53,19.61,0.81,0.54,0.48,0.88,0.67,1.52
0.3,-12.45,58.08,183.17,-0.06,0.41,-0.01,1.26,0.23,0.1,-92.1,70.96,4.48,-0.13,0.5,0.16,1.17,0.04,0.14,-171.3,1.82,5.47,0.25,0.45,0.34,0.25,0.87,1.44,-117.76,28.81,20.11,0.9,0.82,0.5,0.9,0.83,1.5
0.31,-12.35,58.52,183.11,-0.05,0.31,-0.09,1.01,0.09,0.06,-92.35,71.7,4.42,-0.03,0.77,0.17,0.68,0.09,0.32,-171.73,1.81,5.38,0.31,0.69,0.66,0.16,0.92,1.61,-116.33,29.84,21.05,1.22,0.99,0.81,0.75,0.79,1.34
0.32,-12.45,58.86,182.95,0.19,0.47,0.08,0.98,0.42,0.27,-92.29,72.44,4.16,0.12,0.95,0.17,0.73,0.09,0.04,-171.97,2.02,5.72,0.28,0.67,0.41,0.39,0.75,1.62,-115.15,31.08,21.91,1.01,0.64,0.84,0.73,0.69,1.22
0.33,-12.71,59.45,183.01,-0.04,0.44,0.11,1.05,0.14,0.14,-92.56,73.41,4.25,0.12,1.02,0.12,0.79,-0.02,-0.03,-172.27,2.41,5.72,0.27,0.68,0.68,0.17,0.86,1.58,-113.83,32.59,22.62,0.97,0.8,0.96,0.71,0.74,1.45
0.34,-12.65,59.86,183.3,-0.09,0.72,0.15,0.97,0.15,0.09,-92.55,74.06,3.99,-0.02,0.85,0.1,0.77,0.13,-0.01,-172.54,2.8,5.97,0.43,0.84,0.56,0.41,0.76,1.46,-112.5,33.92,23.76,1.03,0.91,1.03,0.73,0.78,1.17
0.35,-12.74,60.48,183.3,-0.15,0.68,0.2,1.08,0.16,0.16,-92.63,75.31,3.56,0.06,0.77,0.09,0.85,0.18,0.19,-172.55,3.46,6.05,0.38,0.94,0.24,0.27,0.73,1.29,-111.1,35.57,24.77,1.03,0.83,1.05,0.65,1.02,1.12
0.36,-12.97,61.01,183.2,0.14,0.57,0.02,1.01,0.01,0.05,-92.65,76.05,3.57,-0.07,0.91,0.21,0.79,0.3,0.22,-172.94,4.01,6.51,0.43,0.86,0.48,0.14,0.67,1.14,-109.53,37.36,25.73,1.02,0.83,0.94,0.69,0.5,1.08
0.37,-12.77,61.87,183.22,-0.01,0.7,0.18,1.09,0.13,0.11,-92.74,77.44,3.36,0.09,0.97,-0.01,0.77,0.06,-0.09,-172.86,4.81,6.89,0.5,0.92,0.57,0.39,0.71,1.21,-107.8,39.16,26.74,1.01,1.24,1.01,0.68,0.64,1.0
0.38,-12.86,62.24,183.18,0.1,0.63,-0.08,0.89,0.23,0.08,-92.65,78.15,3.18,0.22,0.82,0.17,0.8,0.19,-0.07,-172.98,5.34,7.13,0.35,0.94,0.35,0.33,0.51,1.02,-106.92,40.02,27.26,0.95,1.07,1.03,0.55,0.58,0.82
0.39,-13.0,62.52,183.2,0.16,0.6,-0.06,0.95,0.2,0.11,-92.6,78.36,2.94,0.04,0.9,0.16,0.72,0.19,-0.04,-173.12,6.01,7.27,0.6,0.96,0.27,0.29,0.64,1.05,-106.12,40.86,27.96,1.17,1.29,1.04,0.58,0.66,0.89
0.4,-12.85,63.37,183.21,0.06,0.81,0.02,0.88,0.18,-0.1,-92.65,79.82,2.67,0.12,1.08,0.14,0.76,0.22,0.12,-173.01,7.02,7.59,0.51,0.9,0.37,0.3,0.46,0.98,-104.41,42.97,29.25,1.08,1.1,1.17,0.8,0.47,0.83
0.41,-12.91,64.47,183.25,0.21,0.99,0.19,0.89,0.25,0.27,-92.47,80.99,2.3,0.02,0.97,-0.05,0.69,0.33,0.16,-172.99,8.04,8.12,0.49,1.02,0.32,0.18,0.45,0.65,-102.53,45.04,30.16,1.1,1.24,1.19,0.66,0.18,0.89
0.42,-13.05,65.59,183.53,0.33,1.0,0.24,0.85,0.13,0.1,-92.25,81.96,1.92,0.07,0.97,0.16,0.69,0.1,0.21,-173.17,9.52,8.98,0.67,1.16,0.31,0.34,0.36,0.72,-100.93,47.29,31.58,1.06,1.35,1.26,0.75,0.55,0.77
0.43,-13.19,66.53,183.45,0.16,1.06,0.11,0.65,0.19,0.24,-92.31,83.33,1.42,0.15,0.93,0.12,0.74,0.21,0.14,-173.13,10.66,9.82,0.55,1.05,0.25,0.51,0.3,0.52,-99.35,49.45,32.51,1.01,1.38,1.19,0.71,0.68,0.75
0.44,-12.84,67.4,183.66,0.14,1.05,-0.02,0.5,0.22,0.07,-91.83,84.3,1.27,0.47,1.15,0.11,0.65,-0.07,0.01,-173.26,12.05,11.03,0.55,1.33,0.32,0.44,0.42,0.56,-97.48,51.8,33.62,0.97,1.44,1.17,0.72,0.42,0.62
0.45,-12.67,69.01,183.54,0.2,1.1,0.12,0.65,0.33,0.34,-91.62,85.3,1.11,0.38,0.93,0.01,0.74,0.33,-0.04,-173.14,13.7,11.91,0.81,1.02,0.26,0.29,0.31,0.53,-95.88,54.45,34.45,0.96,1.34,1.32,0.55,0.58,0.62
0.46,-12.39,70.08,183.96,0.35,1.14,0.29,0.73,0.2,-0.04,-91.38,85.99,0.53,0.41,0.91,0.14,0.85,0.16,0.15,-173.48,15.28,13.42,0.89,1.31,0.15,0.4,0.46,0.54,-93.93,56.76,35.35,0.89,1.44,1.2,0.47,0.63,0.64
0.47,-12.28,71.43,184.22,0.22,1.07,-0.02,0.59,0.22,0.28,-91.07,86.76,0.58,0.43,0.95,0.34,0.67,0.17,0.24,-173.67,16.7,15.04,0.91,1.18,-0.1,0.34,0.31,0.47,-92.41,59.25,35.63,0.83,1.4,1.33,0.76,0.51,0.58
