0.01,-114.18,41.1,176.83,0.35,0.15,0.06,0.71,0.54,0.3,-104.42,24.05,179.41,0.05,0.21,-0.08,0.73,0.41,0.88,-175.74,6.74,4.79,0.23,0.24,0.72,0.3,0.17,0.21,-139.42,13.18,23.37,0.23,0.17,0.13,0.49,0.84,0.95
0.02,-114.25,41.28,177.11,0.18,0.21,0.03,0.58,0.41,0.33,-104.48,23.72,179.43,-0.02,0.34,0.08,0.56,0.4,1.08,-175.55,6.65,4.76,0.21,0.04,0.43,0.43,0.12,0.4,-139.4,13.36,23.9,0.16,0.18,-0.04,0.49,0.6,1.09
0.03,-114.22,41.38,177.18,-0.02,0.1,0.08,0.48,0.45,0.43,-104.4,23.64,179.35,-0.03,0.34,0.16,0.45,0.36,0.78,-175.3,6.59,4.71,0.19,0.08,0.21,0.35,0.52,0.91,-139.61,13.47,24.2,0.31,0.41,0.24,0.4,0.45,1.43
0.04,-114.54,41.56,177.41,0.25,0.01,0.24,0.71,0.5,0.35,-104.42,23.42,179.32,0.17,0.34,-0.08,0.24,0.15,1.0,-175.38,6.7,4.66,0.19,0.21,0.21,0.29,0.65,1.15,-139.57,13.47,24.6,0.41,0.14,0.08,0.42,0.61,1.58
0.05,-114.83,41.87,177.2,0.27,0.24,-0.1,0.49,0.32,0.22,-104.34,23.13,179.15,0.11,0.02,0.08,0.39,0.38,0.86,-175.0,6.69,4.64,0.06,0.09,0.28,0.41,0.38,1.34,-139.64,13.55,24.94,0.39,0.14,-0.0,0.43,0.75,1.98
0.06,-114.91,42.02,177.37,0.19,0.18,0.04,0.56,0.35,0.32,-104.19,22.84,179.13,0.02,0.32,0.05,0.45,0.21,0.87,-175.15,6.87,4.88,0.28,0.18,0.02,0.36,0.63,1.48,-139.72,13.64,25.12,0.2,0.23,0.1,0.49,0.8,2.24
0.07,-114.97,42.43,177.52,0.26,0.3,0.13,0.65,0.39,0.61,-104.09,22.74,179.0,0.33,0.15,0.03,0.37,0.16,0.86,-175.05,6.79,4.72,0.17,0.14,0.14,0.31,0.54,1.87,-139.64,13.85,25.66,0.34,0.24,0.02,0.46,0.91,2.21
0.08,-115.44,42.86,177.54,0.15,0.34,0.09,0.7,0.51,0.39,-104.2,22.47,178.87,0.08,0.06,0.15,0.16,0.29,0.76,-174.49,6.57,4.3,0.45,0.12,0.15,0.39,0.78,2.08,-139.5,14.51,25.96,0.19,0.3,-0.05,0.57,0.98,2.34
0.09,-115.57,43.15,177.48,0.1,0.4,-0.03,0.7,0.4,0.65,-103.99,22.51,178.68,0.05,0.21,0.14,0.47,0.32,0.65,-174.52,6.86,4.25,0.17,0.21,-0.03,0.33,0.64,2.27,-139.54,14.7,26.24,0.55,0.21,0.05,0.62,1.04,2.35
0.1,-116.37,43.46,177.69,0.29,0.19,0.11,0.91,0.56,0.49,-103.93,22.62,178.87,0.18,0.15,0.15,0.28,0.33,0.9,-174.41,6.63,3.85,0.25,0.16,0.19,0.25,0.81,2.29,-139.38,15.12,26.64,0.43,0.24,0.29,0.62,1.13,2.43
0.11,-116.15,44.0,177.68,0.1,0.44,0.07,0.8,0.52,0.59,-103.97,22.45,178.86,0.05,0.09,0.14,0.46,0.22,0.88,-174.45,6.75,3.67,0.33,0.2,0.15,0.33,0.65,2.02,-139.18,15.22,26.93,0.4,0.37,0.31,0.74,1.1,2.55
0.12,-116.59,43.91,178.0,0.24,0.45,0.14,0.73,0.35,0.53,-104.09,22.4,178.89,0.31,0.15,0.16,0.54,0.25,1.11,-174.66,6.42,3.5,0.35,0.08,0.22,0.22,0.68,2.42,-139.17,15.39,26.97,0.49,0.33,0.18,0.88,1.2,2.41
0.13,-116.77,44.44,177.84,0.13,0.42,0.03,0.98,0.31,0.55,-103.9,22.34,178.96,0.11,0.25,0.07,0.58,0.14,0.99,-174.43,6.61,3.39,0.29,0.12,0.23,0.47,0.63,2.53,-138.93,15.86,27.43,0.54,0.62,0.12,0.66,1.08,2.38
0.14,-117.35,44.67,178.09,0.37,0.37,-0.03,0.85,0.3,0.8,-103.79,22.57,178.82,0.12,0.46,0.05,0.52,0.21,1.09,-174.59,6.46,2.84,0.26,0.12,0.07,0.27,0.72,2.26,-138.87,16.6,27.96,0.31,0.53,0.15,0.75,1.26,2.18
0.15,-117.43,45.08,178.0,0.15,0.32,0.01,0.86,0.27,0.78,-103.8,22.52,179.13,0.22,0.37,-0.15,0.62,0.35,1.05,-174.57,6.71,2.71,0.27,0.3,0.13,0.19,0.75,2.18,-138.53,17.35,28.5,0.71,0.5,0.24,1.03,1.51,2.15
0.16,-117.98,45.73,177.98,0.11,0.44,-0.05,0.97,0.46,0.86,-103.79,22.72,178.97,0.06,0.47,0.18,0.95,0.32,1.01,-174.76,6.51,2.25,0.06,0.12,0.19,0.41,0.61,2.09,-138.25,18.19,29.07,0.69,0.7,0.25,0.98,1.48,1.75
0.17,-118.1,46.2,178.31,0.41,0.35,0.19,0.95,0.17,0.58,-103.92,23.06,179.02,0.07,0.29,0.17,0.78,0.01,1.28,-175.14,6.45,1.93,0.19,0.21,0.2,0.18,0.39,1.88,-137.89,18.93,29.87,0.51,0.74,0.33,0.85,1.42,1.58
0.18,-118.54,46.54,178.25,-0.02,0.16,0.05,0.88,0.35,0.46,-103.65,23.51,178.97,0.18,0.45,0.2,0.72,0.31,1.41,-175.17,6.21,1.74,0.26,0.03,0.2,0.18,0.61,1.7,-137.63,19.74,30.44,0.54,0.73,0.44,0.82,1.29,1.28
0.19,-118.55,47.11,178.19,0.19,0.62,0.07,0.82,0.49,0.53,-103.86,24.08,179.1,-0.16,0.63,-0.08,0.84,0.16,1.29,-175.54,6.08,1.45,0.19,0.22,0.47,0.06,0.4,1.56,-137.42,20.84,31.42,0.62,0.9,0.23,0.77,1.11,1.19
0.2,-118.72,47.67,178.35,-0.02,0.47,-0.01,0.63,0.51,0.61,-103.93,24.72,179.14,0.3,0.4,0.07,0.64,0.25,1.33,-175.88,5.83,1.33,0.05,0.05,0.42,0.16,0.32,1.58,-137.02,21.62,32.33,0.65,1.04,0.34,0.67,1.17,1.08
0.21,-118.98,48.3,178.58,-0.05,0.47,0.01,0.79,0.35,0.62,-103.75,25.39,179.12,0.12,0.74,-0.12,0.79,0.25,1.38,-175.93,6.08,1.53,0.14,0.25,0.37,0.36,0.15,1.29,-137.03,22.59,33.17,1.07,0.92,0.23,0.85,1.13,0.88
0.22,-118.78,48.46,178.29,0.06,0.45,-0.09,0.71,0.46,0.54,-103.79,25.83,178.94,0.03,0.86,0.07,0.63,0.12,1.29,-176.14,5.91,1.29,0.21,0.11,0.31,0.29,0.27,1.28,-136.61,23.21,33.73,0.7,1.04,0.52,0.72,1.19,0.9
0.23,-118.73,48.71,178.4,0.24,0.52,0.13,0.63,0.34,0.51,-103.81,26.3,178.98,0.21,0.72,-0.0,0.73,0.17,1.26,-176.62,5.68,1.3,0.31,0.22,0.26,0.05,0.3,0.76,-136.58,23.81,34.26,0.93,0.98,0.33,0.52,1.15,0.69
0.24,-118.83,49.54,178.58,0.14,0.63,0.22,0.68,0.19,0.64,-103.56,26.88,178.91,0.23,0.76,0.0,0.52,0.14,1.24,-176.74,5.59,1.41,0.13,0.02,0.4,0.09,0.24,0.8,-136.24,24.8,35.66,0.81,1.09,0.35,0.48,1.26,0.62
0.25,-118.37,50.13,178.39,0.03,0.73,-0.24,0.76,0.37,0.54,-103.55,27.91,178.94,0.1,1.04,0.05,0.66,0.32,0.98,-177.08,5.43,1.42,0.03,-0.04,0.12,0.34,0.07,0.52,-135.78,26.27,36.93,0.86,1.15,0.31,0.43,1.09,0.67
0.26,-118.53,51.14,178.45,0.12,0.72,0.09,0.51,0.04,0.4,-103.98,28.84,178.81,-0.09,0.94,0.23,0.54,0.01,0.86,-177.39,5.17,1.89,0.29,0.04,0.13,0.33,-0.0,0.57,-135.6,27.42,38.44,0.99,1.21,0.21,0.28,1.26,0.48
0.27,-118.3,51.77,178.73,0.1,0.77,-0.22,0.47,0.48,0.54,-103.74,29.91,178.81,0.06,0.85,0.15,0.55,0.11,1.0,-177.87,5.07,2.29,0.32,-0.07,0.01,0.22,0.22,0.7,-135.25,28.74,39.93,1.1,1.09,0.36,0.32,0.91,0.48
0.28,-118.2,52.88,178.72,0.12,0.83,-0.01,0.66,0.21,0.42,-103.87,31.17,178.53,0.03,1.13,-0.12,0.36,0.19,0.71,-177.92,4.68,2.61,0.4,-0.06,0.17,0.27,0.21,0.66,-134.78,30.18,41.56,1.12,1.24,0.33,0.42,0.94,0.45
0.29,-117.71,53.7,178.63,0.23,0.77,-0.06,0.51,0.3,0.62,-103.89,32.18,178.42,0.03,1.13,-0.12,0.38,0.19,0.81,-178.29,4.0,3.2,0.38,0.26,0.12,0.23,0.14,0.56,-134.38,31.39,43.24,1.26,1.27,0.47,0.36,1.13,0.48
0.3,-117.43,54.7,178.79,0.06,0.93,-0.05,0.37,0.35,0.38,-103.77,33.51,178.23,0.22,1.08,-0.14,0.23,0.15,0.57,-178.68,3.81,3.6,0.53,0.24,0.33,0.43,0.28,0.5,-133.91,32.88,44.99,1.13,1.27,0.63,0.28,1.08,0.5
