0.01,-1.03,54.64,188.53,-0.04,0.08,0.15,1.21,0.45,0.43,-86.85,64.5,3.82,0.15,0.2,0.11,0.48,0.16,0.49,-170.09,7.76,6.53,-0.11,-0.06,-0.02,0.32,0.08,0.06,-141.03,19.53,11.78,0.13,0.09,0.26,0.7,0.76,0.57
0.02,-0.88,54.74,188.47,-0.0,0.17,0.11,1.07,0.35,0.06,-86.78,64.79,3.95,0.05,0.12,0.09,0.65,0.27,0.69,-169.69,8.31,6.14,0.07,0.04,0.12,0.6,0.17,0.4,-140.32,19.46,11.55,0.12,0.43,0.24,0.38,0.84,0.61
0.03,-0.82,54.62,188.23,0.01,0.0,0.02,0.75,0.22,0.2,-86.65,64.63,3.99,0.1,0.33,0.01,0.61,0.17,0.35,-168.83,8.51,6.48,0.3,0.2,0.22,0.41,0.27,0.37,-140.13,19.02,11.69,0.25,0.3,0.08,0.49,0.84,0.61
0.04,-0.71,54.58,188.07,0.05,0.19,-0.03,0.67,0.38,0.16,-86.51,64.82,4.23,0.02,0.04,0.1,0.66,0.17,0.19,-168.56,8.79,6.27,0.14,0.11,0.31,0.41,0.56,0.39,-139.58,18.7,11.66,0.19,0.24,0.36,0.65,0.73,0.73
0.05,-0.67,54.82,188.11,0.15,0.0,-0.07,0.53,0.41,0.15,-86.48,65.13,4.35,-0.04,0.09,0.08,0.61,0.1,0.33,-168.29,9.15,6.31,0.18,0.32,0.47,0.55,0.84,0.41,-139.28,18.7,11.7,0.11,0.33,0.32,0.32,0.69,0.57
0.06,-0.54,54.6,188.02,0.04,0.06,0.07,0.73,0.23,0.09,-86.36,64.86,4.31,0.13,-0.01,0.04,0.59,0.24,0.33,-168.02,9.46,6.28,0.03,0.22,0.7,0.62,0.96,0.26,-138.91,18.24,11.68,0.16,0.19,0.4,0.43,0.86,0.62
0.07,-0.63,54.67,187.96,0.14,0.06,0.13,0.56,0.26,0.04,-86.42,65.02,4.64,0.11,0.14,0.02,0.86,0.34,0.37,-167.85,9.82,6.22,0.19,0.35,0.62,0.56,1.08,0.44,-138.56,18.14,11.73,0.18,0.2,0.51,0.49,0.73,0.59
0.08,-0.33,54.67,187.78,0.04,0.19,0.09,0.52,0.48,0.06,-86.11,65.27,4.77,0.12,0.11,-0.1,0.77,0.06,0.35,-167.59,10.12,6.54,0.25,0.15,0.74,0.38,1.12,0.47,-138.21,17.78,11.97,0.41,0.31,0.28,0.49,0.75,0.71
0.09,-0.59,54.6,187.85,0.08,0.07,-0.01,0.81,0.32,0.18,-85.98,65.12,4.79,0.06,0.18,0.09,0.92,0.15,0.22,-167.9,10.42,6.21,0.25,0.19,0.75,0.49,0.89,0.57,-138.0,17.47,12.15,0.19,0.1,0.39,0.76,0.62,0.62
0.1,-0.4,54.52,187.96,-0.03,0.01,-0.03,0.96,0.12,0.1,-85.72,65.36,4.98,0.15,0.12,0.21,1.13,0.2,0.44,-167.97,10.64,6.41,0.08,0.42,0.78,0.56,0.91,0.77,-137.79,17.52,12.11,0.28,0.46,0.3,0.62,0.72,0.75
0.11,-0.12,54.71,187.53,0.15,-0.03,0.01,1.1,0.39,0.19,-85.55,65.67,5.11,0.18,0.22,-0.08,1.26,0.31,0.25,-168.24,10.61,6.34,0.23,0.25,0.72,0.36,0.98,0.89,-137.48,17.3,12.41,0.37,0.16,0.49,0.73,0.82,0.85
0.12,0.04,55.01,187.65,0.23,0.26,0.0,1.25,0.37,0.32,-85.22,65.93,5.72,0.11,0.36,0.08,1.33,0.16,0.47,-168.63,10.83,6.29,0.17,0.22,0.91,0.55,0.91,0.99,-137.1,17.31,12.61,0.1,0.16,0.39,0.98,0.69,0.97
0.13,-0.02,55.21,187.69,0.04,0.06,-0.04,1.28,0.2,0.19,-84.97,66.13,5.71,0.21,0.38,-0.1,1.4,0.34,0.49,-168.76,10.6,6.21,0.3,0.29,0.85,0.42,0.95,1.4,-136.7,17.48,12.49,0.38,0.18,0.36,0.89,0.87,0.98
0.14,0.23,55.43,187.28,0.13,0.3,0.0,1.29,0.44,0.41,-84.56,66.6,5.98,0.14,0.45,0.13,1.43,0.26,0.45,-169.0,10.3,5.89,0.29,0.18,0.59,0.39,0.92,1.49,-136.51,17.47,12.94,0.4,-0.12,0.61,1.03,0.94,1.44
0.15,0.39,55.78,187.29,0.07,0.36,0.03,1.65,0.3,0.29,-84.56,67.0,6.51,0.13,0.37,0.03,1.47,0.25,0.59,-169.37,10.1,5.97,0.3,0.34,0.81,0.58,0.78,1.64,-136.05,17.56,13.1,0.23,0.27,0.41,1.22,0.65,1.47
0.16,0.7,56.4,187.16,0.04,0.33,0.23,1.65,0.24,0.28,-84.06,67.89,6.89,0.1,0.62,0.18,1.46,0.27,0.41,-169.32,9.3,5.82,0.1,0.33,0.95,0.27,0.83,1.74,-135.54,17.87,13.43,0.3,0.12,0.48,1.03,0.74,1.83
0.17,0.88,56.99,187.03,0.29,0.46,0.07,1.68,0.46,0.24,-83.7,68.53,7.02,0.2,0.44,0.01,1.44,0.25,0.35,-169.32,8.63,5.69,0.12,0.57,0.71,0.13,1.02,2.0,-135.21,17.98,13.64,0.25,0.26,0.44,1.17,0.77,1.8
0.18,0.91,57.41,186.87,0.28,0.65,0.07,1.7,0.51,0.43,-83.37,69.16,7.55,0.25,0.63,0.22,1.57,0.26,0.35,-169.66,7.95,5.58,0.32,0.43,0.57,0.39,0.87,2.0,-134.69,18.26,13.93,0.27,0.15,0.57,1.12,0.86,2.07
0.19,1.39,59.19,186.58,0.03,0.55,0.1,1.71,0.46,0.47,-82.75,71.13,8.52,0.41,0.87,0.06,1.31,0.16,0.21,-169.68,6.06,5.26,0.27,0.55,0.55,0.33,1.06,2.11,-133.6,19.26,14.69,0.41,0.34,0.38,0.83,0.57,2.14
0.2,1.56,60.19,186.22,0.37,0.93,0.29,1.68,0.25,0.3,-82.51,72.39,8.82,0.26,0.83,0.03,1.33,0.26,0.15,-169.7,5.23,5.16,-0.01,0.54,0.83,0.22,0.94,2.21,-133.4,19.78,15.29,0.6,0.4,0.41,1.07,0.71,2.28
0.21,1.95,61.41,186.04,0.25,0.92,0.37,1.67,0.36,0.44,-82.02,73.44,8.99,0.35,1.04,0.27,1.16,0.28,0.06,-169.84,4.27,4.97,0.37,0.77,0.47,0.22,1.17,2.0,-132.88,20.4,15.79,0.62,0.55,0.42,0.8,0.84,2.1
0.22,2.13,62.62,185.76,0.17,0.85,0.14,1.42,0.26,0.17,-82.1,74.78,9.42,0.22,0.88,0.13,1.19,0.2,0.16,-169.96,3.79,4.85,0.13,0.68,0.61,0.15,1.21,1.95,-132.36,21.1,16.51,0.47,0.49,0.47,0.46,0.68,2.42
0.23,2.4,63.94,185.48,0.17,0.9,0.16,1.37,0.39,0.28,-82.06,75.98,9.64,0.11,0.92,0.15,1.35,0.21,0.28,-170.34,3.18,4.85,0.12,0.78,0.55,0.37,1.08,1.83,-131.76,21.78,17.39,0.65,0.64,0.7,0.72,0.43,2.21
0.24,2.51,65.26,185.43,0.29,1.02,0.18,1.25,0.16,0.17,-81.99,77.48,9.94,0.37,1.06,0.26,1.06,0.16,-0.11,-170.72,3.03,4.75,0.16,0.85,0.52,0.44,1.09,1.71,-131.45,23.0,18.6,0.88,0.57,0.72,0.4,0.36,1.99
