0.01,-96.7,51.83,178.22,0.3,-0.03,0.32,2.13,0.31,0.17,-101.26,42.89,203.66,0.1,0.45,0.11,1.91,0.0,1.22,-157.34,5.04,13.22,0.76,0.33,0.53,1.97,0.82,3.4,-123.57,7.72,24.23,0.78,1.02,0.61,1.3,0.79,2.63
0.02,-96.17,52.17,178.25,0.19,0.37,0.03,1.91,0.26,0.3,-100.79,43.77,203.64,0.01,0.81,0.16,1.71,0.16,1.05,-157.93,5.01,12.09,0.46,0.12,0.68,1.42,0.89,2.93,-124.08,9.38,25.52,0.94,1.22,0.57,1.74,1.36,2.4
0.03,-96.05,52.84,177.76,0.19,0.25,0.01,1.91,0.32,0.14,-100.52,44.47,203.36,0.12,0.58,0.11,1.69,0.17,1.03,-158.87,4.97,10.83,0.42,0.19,0.63,1.29,0.97,2.61,-124.64,10.96,26.73,1.01,1.53,0.67,2.02,1.53,1.92
0.04,-95.73,53.16,177.21,0.14,0.34,0.02,1.82,0.26,0.26,-100.22,45.23,203.04,0.02,0.84,0.13,1.56,0.2,0.78,-159.68,5.19,9.76,0.38,0.33,0.83,1.18,1.21,2.28,-124.73,12.51,28.04,1.24,1.64,0.53,2.37,1.5,1.61
0.05,-95.16,53.61,177.22,0.14,0.4,-0.07,1.69,0.1,0.26,-99.83,46.18,202.79,0.12,0.86,0.09,1.41,0.21,0.83,-160.53,5.11,8.53,0.3,0.39,0.92,1.02,1.25,2.07,-125.1,14.26,29.22,1.25,2.08,0.48,2.74,1.76,1.49
0.06,-94.96,54.12,176.72,0.25,0.74,-0.03,1.55,0.22,0.24,-99.56,47.19,202.49,0.0,0.94,-0.03,1.3,0.14,0.63,-161.14,5.0,7.56,0.55,0.18,1.09,0.7,1.44,1.85,-125.61,16.32,30.8,1.45,2.04,0.5,2.91,1.77,1.1
0.07,-94.83,54.77,176.63,0.02,0.84,-0.05,1.34,0.28,0.34,-99.19,48.19,202.42,0.28,0.96,0.13,1.03,0.17,0.67,-162.11,4.87,6.75,0.42,0.33,0.94,0.61,1.57,1.77,-125.54,18.7,32.37,1.38,2.22,0.41,2.93,1.81,0.88
0.08,-94.31,55.56,176.4,-0.01,0.65,-0.06,1.18,0.44,0.35,-98.93,49.27,202.31,0.11,1.09,0.04,0.83,0.0,0.61,-162.91,4.46,6.23,0.37,0.29,0.94,0.64,1.76,1.42,-125.53,20.93,33.98,1.53,2.5,0.66,3.02,1.75,0.52
0.09,-94.14,56.27,176.1,0.37,0.95,0.05,0.99,0.23,0.22,-98.7,50.56,201.8,0.13,1.13,0.14,0.72,0.15,0.75,-164.15,3.91,5.53,0.36,0.29,0.96,0.57,1.9,1.2,-125.43,23.63,35.81,1.48,2.64,0.69,2.92,1.76,0.66
0.1,-93.9,57.41,175.73,0.12,0.92,0.17,0.97,0.35,0.27,-98.71,51.9,201.86,-0.03,1.35,0.13,0.72,0.04,0.55,-165.2,4.0,5.39,0.53,0.55,1.02,0.41,2.14,0.69,-124.96,26.47,38.14,1.73,2.79,0.61,2.99,1.56,0.33
