0.01,-51.02,37.54,173.88,-0.09,-0.08,0.05,-0.08,0.19,0.45,-107.48,54.35,176.72,-0.09,0.17,-0.03,0.47,0.13,0.26,-186.72,3.71,9.83,0.4,-0.13,0.24,1.12,1.31,1.3,-146.0,31.96,25.02,0.55,0.22,0.68,0.46,0.7,1.44
0.02,-51.11,37.44,173.66,0.03,0.05,0.1,0.15,0.27,0.36,-107.15,54.12,176.79,0.14,0.13,-0.09,0.41,0.13,0.26,-186.81,3.81,9.62,0.35,0.23,0.2,1.05,1.01,1.26,-144.95,32.49,25.44,0.83,0.18,0.58,0.62,0.72,1.68
0.03,-50.97,37.66,173.77,0.05,0.12,-0.09,-0.04,0.02,0.49,-106.78,54.09,176.39,-0.01,0.06,0.01,0.37,0.17,0.29,-186.8,4.12,9.18,0.25,0.2,0.34,0.75,0.9,1.02,-143.87,33.08,26.22,0.92,0.19,0.7,0.58,0.54,1.54
0.04,-50.58,38.01,173.95,0.14,0.08,0.11,0.36,0.08,0.47,-106.13,54.18,176.18,0.05,0.17,0.08,0.74,0.29,0.43,-186.86,4.64,8.88,0.32,0.41,0.01,0.71,0.88,1.17,-142.72,33.93,26.69,1.02,0.11,0.74,0.5,0.61,1.61
0.05,-50.36,37.99,173.95,0.32,-0.0,-0.15,0.26,0.12,0.32,-106.19,53.85,176.26,0.25,0.07,0.1,0.6,0.33,0.36,-186.8,4.77,8.42,0.37,0.33,0.12,0.39,0.67,1.05,-142.0,34.31,27.57,0.95,0.44,0.55,0.66,0.67,1.51
0.06,-50.26,38.34,174.05,0.18,0.22,0.0,0.18,0.15,0.41,-105.84,54.36,175.8,0.33,0.12,0.02,0.63,0.19,0.53,-186.92,5.13,7.64,0.49,0.16,0.18,0.37,0.67,1.08,-140.94,35.03,28.26,0.93,0.33,0.61,0.52,0.54,1.61
0.07,-50.26,38.47,174.22,0.17,0.14,0.2,0.22,0.28,0.29,-105.53,54.33,175.86,0.33,0.02,0.08,0.52,0.15,0.3,-187.05,5.5,7.56,0.39,0.33,-0.15,0.26,0.68,1.19,-140.03,35.76,29.32,0.88,0.27,0.49,0.58,0.73,1.51
0.08,-50.07,38.86,174.34,0.29,0.42,0.07,0.17,0.13,0.38,-105.12,54.48,175.5,0.16,0.07,-0.06,0.57,0.36,0.44,-186.81,5.92,7.07,0.37,0.42,-0.04,0.15,0.49,1.15,-138.87,36.45,30.1,1.1,0.53,0.64,0.6,0.81,1.38
0.09,-49.72,38.82,174.34,0.21,0.28,0.15,0.33,0.27,0.32,-104.87,54.78,175.3,0.09,0.07,0.0,0.54,0.23,0.47,-187.24,6.38,6.73,0.39,0.39,0.09,0.23,0.42,1.26,-138.11,37.26,31.21,1.01,0.5,0.57,0.52,0.76,1.5
0.1,-49.64,39.31,174.27,0.29,0.39,0.11,0.17,0.15,0.5,-104.61,54.99,175.08,0.05,0.19,0.11,0.71,-0.04,0.39,-187.16,6.96,6.21,0.23,0.61,0.14,0.02,0.57,0.99,-137.21,38.2,32.38,1.16,0.67,0.6,0.51,0.96,1.22
