0.01,-124.69,79.62,166.88,0.01,0.01,0.01,0.02,0.01,0.06,0.29,0.71,0.22,0.6,-93.62,83.31,143.53,0.01,0.01,0.01,0.02,0.06,0.11,0.33,0.66,0.26,0.62,-24.63,2.5,12.06,0.01,0.01,0.02,0.03,0.09,0.1,0.1,0.04,-0.21,0.97,-145.38,7.12,14.5,0.29,0.01,0.03,0.09,0.09,0.05,-0.02,0.14,-0.94,0.3
0.02,-124.69,79.62,166.81,0.01,0.01,0.01,0.01,0.03,0.04,0.29,0.71,0.22,0.6,-93.62,83.31,143.53,0.01,0.01,0.01,0.04,0.05,0.11,0.33,0.66,0.26,0.62,-24.63,2.5,12.06,0.01,0.01,0.01,0.02,0.12,0.11,0.1,0.04,-0.21,0.97,-145.44,7.12,14.5,0.15,0.01,0.02,0.1,0.1,0.09,-0.02,0.14,-0.94,0.3
0.03,-124.75,79.62,166.81,0.01,0.01,0.01,0.05,0.04,0.01,0.29,0.71,0.22,0.6,-93.62,83.31,143.53,0.01,0.01,0.01,0.05,0.12,0.08,0.33,0.66,0.26,0.62,-24.63,2.5,12.06,0.01,0.01,0.01,0.02,0.05,0.04,0.1,0.04,-0.21,0.97,-145.44,7.12,14.5,0.01,0.01,0.02,0.07,0.04,0.04,-0.02,0.14,-0.94,0.3
0.04,-124.75,79.62,166.81,0.01,0.01,0.01,0.04,0.04,0.03,0.29,0.71,0.22,0.6,-93.62,83.31,143.53,0.01,0.01,0.01,0.01,0.08,0.13,0.33,0.66,0.26,0.62,-24.63,2.5,12.06,0.01,0.01,0.03,0.01,0.02,0.07,0.1,0.04,-0.21,0.97,-145.38,7.12,14.5,0.01,0.01,0.01,0.05,0.03,0.04,-0.02,0.14,-0.94,0.3
0.05,-124.75,79.62,166.81,0.01,0.01,0.01,0.01,0.03,0.06,0.29,0.71,0.22,0.6,-93.62,83.31,143.53,0.01,0.02,0.01,0.02,0.07,0.1,0.33,0.66,0.26,0.62,-24.69,2.5,12.06,0.01,0.01,0.04,0.04,0.02,0.04,0.1,0.04,-0.21,0.97,-145.38,7.12,14.5,0.01,0.01,0.01,0.09,0.07,0.01,-0.02,0.14,-0.94,0.3
0.06,-124.75,79.62,166.81,0.01,0.01,0.01,0.02,0.03,0.04,0.29,0.71,0.22,0.6,-93.62,83.31,143.53,0.01,0.03,0.01,0.01,0.1,0.08,0.33,0.66,0.26,0.62,-24.69,2.5,12.06,0.01,0.01,0.01,0.02,0.02,0.04,0.1,0.04,-0.21,0.97,-145.38,7.12,14.5,0.01,0.01,0.01,0.09,0.06,0.01,-0.02,0.14,-0.94,0.3
0.07,-124.75,79.62,166.81,0.01,0.01,0.01,0.03,0.02,0.1,0.29,0.71,0.22,0.6,-93.62,83.31,143.53,0.01,0.04,0.01,0.01,0.1,0.05,0.33,0.66,0.26,0.62,-24.75,2.5,12.06,0.01,0.01,0.01,0.02,0.03,0.04,0.1,0.04,-0.21,0.97,-145.38,7.12,14.5,0.01,0.01,0.01,0.11,0.05,0.03,-0.02,0.14,-0.94,0.3
0.08,-124.75,79.62,166.81,0.01,0.01,0.01,0.02,0.02,0.08,0.29,0.71,0.22,0.6,-93.62,83.31,143.53,0.01,0.05,0.01,0.03,0.06,0.08,0.33,0.66,0.26,0.62,-24.69,2.5,12.06,0.01,0.01,0.01,0.02,0.05,0.04,0.1,0.04,-0.21,0.97,-145.38,7.12,14.5,0.01,0.01,0.02,0.09,0.09,0.05,-0.02,0.14,-0.94,0.3
0.09,-124.75,79.62,166.81,0.01,0.01,0.01,0.03,0.02,0.08,0.29,0.71,0.22,0.6,-93.69,83.37,143.53,0.01,0.05,0.01,0.03,0.08,0.04,0.33,0.66,0.26,0.62,-24.69,2.5,12.06,0.01,0.01,0.01,0.01,0.08,0.07,0.1,0.04,-0.21,0.97,-145.38,7.12,14.5,0.01,0.01,0.02,0.08,0.06,0.08,-0.02,0.14,-0.94,0.3
0.1,-124.75,79.62,166.81,0.01,0.01,0.01,0.05,0.02,0.07,0.29,0.71,0.22,0.6,-93.69,83.37,143.53,0.01,0.05,0.01,0.03,0.09,0.05,0.33,0.66,0.26,0.62,-24.69,2.5,12.06,0.01,0.01,0.01,0.04,0.05,0.04,0.1,0.04,-0.21,0.97,-145.38,7.12,14.5,0.01,0.01,0.02,0.1,0.02,0.08,-0.02,0.14,-0.94,0.3
