0.01,-69.9,34.83,179.08,0.07,0.18,0.11,0.65,0.19,0.3,-10.19,29.28,-3.67,0.03,0.1,0.11,0.8,0.09,0.36,3.0,5.63,6.19,0.06,0.45,2.1,0.7,0.89,0.4,-347.41,0.41,17.35,0.14,0.28,0.36,0.96,0.09,1.12
0.02,-69.88,34.75,179.24,0.14,0.34,-0.07,0.62,0.48,0.37,-10.19,29.64,-3.7,0.11,0.02,0.02,0.66,0.18,0.51,2.61,6.01,6.22,0.24,0.58,1.73,0.55,0.81,0.44,-346.77,0.17,17.04,0.21,0.11,0.28,0.71,0.22,1.33
0.03,-69.82,35.04,179.2,0.03,-0.11,0.06,0.75,-0.06,0.3,-9.96,29.74,-3.62,-0.01,0.21,0.1,0.67,0.07,0.62,2.42,6.37,6.26,0.25,0.6,1.48,0.53,0.77,0.36,-345.78,-0.03,16.63,0.14,0.12,0.46,0.61,0.18,1.48
0.04,-69.54,35.12,179.2,0.09,0.08,0.08,0.51,0.17,0.24,-9.98,30.11,-3.74,0.14,0.15,0.15,0.57,0.06,0.51,2.23,6.54,6.53,0.25,0.35,1.15,0.33,0.52,0.41,-344.8,0.24,16.33,0.06,0.07,0.4,0.58,0.08,1.56
0.05,-69.82,34.96,179.22,0.08,0.03,0.07,0.61,0.12,0.02,-9.91,30.35,-3.66,-0.04,0.35,0.1,0.65,-0.14,0.56,2.16,7.2,6.61,0.37,0.26,0.97,0.59,0.68,0.39,-344.18,0.2,15.98,0.13,0.13,0.61,0.33,0.14,1.73
0.06,-69.53,35.04,179.42,0.0,0.23,-0.17,0.32,0.08,0.14,-9.89,30.74,-3.76,0.14,0.48,0.11,0.64,-0.04,0.6,1.83,7.52,6.68,0.4,0.32,0.55,0.67,0.29,0.42,-343.33,0.27,15.88,0.15,0.04,0.48,0.56,0.29,1.77
0.07,-69.57,35.19,179.55,0.16,0.17,0.07,0.64,0.06,0.24,-9.9,31.17,-3.65,-0.01,0.45,-0.23,0.38,0.06,0.46,1.74,8.02,6.72,0.39,0.2,0.45,0.45,0.22,0.38,-342.85,0.41,15.79,0.08,0.2,0.51,0.33,0.28,1.95
0.08,-69.76,35.51,179.77,0.14,-0.03,0.04,0.51,0.12,-0.0,-9.87,31.73,-3.71,0.21,0.5,0.07,0.61,0.21,0.62,1.56,8.2,6.59,0.38,0.27,0.61,0.2,0.33,0.37,-342.12,0.6,15.91,0.14,0.12,0.43,0.47,0.15,2.17
0.09,-69.79,35.71,179.65,0.04,0.33,-0.05,0.64,0.17,0.07,-9.78,32.29,-3.77,-0.03,0.48,-0.04,0.68,0.37,0.41,1.52,8.69,6.64,0.36,0.22,0.32,0.36,0.2,0.43,-341.44,0.7,16.16,0.25,0.11,0.62,0.38,0.16,2.23
0.1,-69.67,36.37,179.65,0.02,0.15,0.17,0.68,0.14,0.2,-9.53,32.86,-3.43,0.03,0.67,0.2,0.53,0.14,0.45,1.57,8.84,6.4,0.41,0.34,0.49,0.35,0.13,0.29,-340.78,0.86,16.48,0.31,0.19,0.6,0.46,0.19,2.18
