0.02,-115.91157918794616,59.55512421754016,169.50518640681628,0.0330805103754734,0.1235595001605988,0.0646887337554166,-0.0651729761392918,0.0653011008684299,0.1302876523895255,-108.7758676149638,84.91959184528595,0.3689722568497272,-0.0746897333487666,-0.0746429359387399,0.0258273854171678,-0.0231271956266066,0.2881688647842047,-0.0758342912342608,-177.34522891267565,2.1127793910068364,0.385339958462589,0.0895544948008042,-0.0706220196453872,0.1216443227257607,0.4084468848274354,0.2007596659468055,0.3498064637558518,-134.74677286244167,18.191465522603885,7.9116794957428995,0.0184514153329835,0.1280535749529038,0.1257845898618622,0.2229950633112879,0.0942231824779157,0.1817800854513812
0.03,-116.17442290051642,59.46299371493457,169.34633587755957,0.0219844739755244,-0.0516508730110575,0.0054167994688578,-0.0324602120374409,0.090381914130185,0.0826381979193591,-108.72342925847369,84.8860792977771,0.564987230345462,-0.066530159662687,0.0371488609955611,0.0012665368839129,0.1683240917761475,-0.0120089380654882,0.2836290086555988,-177.3458405024818,2.244468190561017,0.6454083700672233,-0.031754030025437,0.0420333893937353,0.1143752536811763,0.3514596067298946,0.232187557902144,0.0034814888371406,-134.47658193457818,17.987369325273352,8.005370146097272,-0.0698262483477208,0.3046880702098163,-0.0881856859742038,0.1610505588721572,0.1220627966812634,0.3075679067034762
0.04,-116.17902571993896,59.76919133105525,169.43303392546844,0.0087973312040797,-0.0818712582183315,0.1068523476718973,-0.0554311157682496,0.0537554798988872,0.173266016933283,-108.89906810011028,84.98163034239798,0.5233703850127751,0.076891541821643,0.0452084692091738,-0.1325618672109314,0.0605974846400048,-0.0662095317048853,-0.0607010721957887,-176.90262573580452,2.5313485722857725,0.7045861057510983,0.0573004711278511,0.1340670651169192,0.033745859179528,0.1970095036808707,0.246179227954511,-0.0491279365004349,-134.52104836835125,17.912566294933406,7.944730580654661,-0.1237955824744809,0.3046053353488451,-0.032656755747689,-0.0185449228605164,-0.1213532110460825,0.2101444398539843
0.05,-116.38337471413313,59.52447175424948,169.3792532483702,-0.0091161601977943,-0.0131267164676029,-0.2235861257720098,0.1123179756851201,0.191894254987251,0.0911345753264716,-108.6737390571916,85.0381522646927,0.6216086314689392,-0.0234722193034666,0.1752703062187174,-0.0935978953514346,0.1300553359549798,0.2461007187910614,0.0365638314546215,-177.02639953047256,2.6285110177596374,0.5738772308358636,-0.057809731982624,0.0268078188510008,-0.0111918860604345,0.1058883567137227,0.3456047625867974,0.0869157550817118,-134.62959362363983,17.52581018296367,7.86591226622374,0.0958212020655055,0.3340166715226564,0.1173560414335824,0.223874910878535,0.1110902324275164,0.0652276322413353
0.06,-116.29243196590215,59.67903542209368,169.23207854952506,-0.0510630438005877,0.0885683986432767,-0.1249326910146505,0.1215124760926699,0.1981883510936709,0.1242502022415128,-108.7674050214375,84.71921215135906,0.4951475196055462,0.1019972302307905,0.0236129834692854,0.1928351384310457,0.1574108283491304,0.2777379983611029,0.1797652480709907,-176.93247547673272,2.620860322303376,0.6785933400173874,0.1421736450636047,-0.001460018070564,0.004806464924116,0.1225328454259274,0.3096180523336916,0.29470265243448,-134.6692430994684,17.561185982760335,8.092696553653964,-0.1672115359675405,0.2334414411749133,-0.0207704927294387,0.3270984556782136,0.2826207355580756,-0.025727641752152
0.07,-116.36090677315178,59.68049808912138,169.44569690118774,0.1693379037625591,-0.0319456734016599,0.1198580682117177,-0.068749035776404,0.0279719313418012,-0.027737156936142,-108.91796227461847,85.07434135463821,0.5115401854957009,-0.0563871897936294,0.057327442791352,0.1106952544729006,0.1293660584955581,0.0894815528280263,-0.0622079047706772,-177.14681549689945,2.57910710574736,0.7893162448191063,0.1395303983692317,0.0251287434162575,0.2749391620760882,0.0441424439842802,0.2859906861754195,0.0182039846836909,-134.203022648618,17.145877441091972,7.814362437118087,-0.0391743817923045,0.2776537690184564,0.0683053655910751,0.2770325888130781,-0.0194083177238923,0.0778222302154489
0.08,-116.42647756073404,59.359864800197805,169.20520532194053,0.1180600583233733,0.0585236528574894,0.0459648178168778,0.1813657326620461,0.1781025583647915,0.0467224988802583,-108.9215047189955,85.10761233707379,0.6838052534690916,0.1940234491538151,0.0785043986126067,0.1383368809405992,-0.0049249342104598,0.1863936960931944,0.1704842364584231,-177.25657948759704,2.8768372742578268,0.969744075720859,-0.0858753569491748,0.0261046703267592,0.1533273567946348,-0.2325541881499162,0.0093346500089789,0.2122616101476256,-133.88308895765311,16.880949661957896,7.762396717505404,0.1553026655956935,0.3677614703907904,0.2948184784086337,0.3595111506470801,0.2409006413205326,0.0694349725910295
0.09,-116.32518296006027,59.66714806431853,169.2691832567906,-0.1381001113585004,0.1150477533101081,-0.0165806942636795,0.1340236760429226,-0.1723777716169774,-0.129386715575291,-108.94295117412976,85.09810989479844,0.5663139269820735,0.07495677561821,0.1205921295405107,-0.1902613144552103,0.1260808095203337,0.0336371116664323,0.0775237248844959,-177.46875535253912,3.046135743833408,0.8483255101768422,0.2777172819743609,0.083794839131634,0.3813951354257118,0.0161895000729421,0.1946979267689542,0.0271596091217493,-133.51796766219863,16.626965782201005,7.504948257904411,0.0893083756102573,0.1674606043888263,0.2074963281070282,0.4376410769450891,-0.0438669286963989,0.1279007987655536
0.1,-116.3458555658189,59.66435738882557,169.1775720572836,0.0471469468962304,-0.1507527272331998,0.1088467773257035,-0.0309096969631853,0.1278504905568336,0.1037517147239544,-109.0017434336004,85.19517897094164,0.5916334642312725,0.0755430121096776,-0.0794741455351384,0.1496758981512744,0.1032570055472953,0.2444679232469876,0.1302025317025207,-177.4761005113097,3.021136891626705,0.8997279912827341,0.063589223808753,0.291919242913111,-0.1030329888313822,0.2871031856317395,0.0071825961075013,-0.0056103162001275,-133.18453285513,16.52364483087369,7.375878717295616,-0.151061165674087,0.2327000657376865,0.4377846019239204,0.3495725092940822,0.2098334286406494,0.1031723991017298
0.11,-116.3149982631966,59.8376278379009,168.99531557207862,-0.0269858972203476,-0.0201927044325927,-0.0636973719755631,0.1707355394251851,0.2413352985023689,-0.1688377680116325,-108.69277626022838,85.35543714590709,0.6069655615069561,0.0693654487284657,-0.0911184708374908,0.0455434460068879,0.0189115510977761,0.131058405963409,0.1335347784985339,-177.66166226593978,3.3021542391084875,1.0896011083609638,0.2523700319262103,0.2688941908013053,-0.0446004375015944,-0.0194770205989344,0.17522220411927,0.1130235158455557,-132.78384847095435,16.06149626842528,7.213399549589139,-0.0148410588798017,0.2010039461812803,0.2489511184951942,0.3586405362668878,0.0190018995624054,0.138220886781482
0.12,-116.4647207264458,59.62433359538424,169.34616882822294,-0.0731178282785697,-0.1173563964376616,-0.0425095416516462,0.1363727730878217,0.2507511114772814,-0.0035927616311868,-108.94115818151444,85.21875976107665,0.4959099450152339,0.0100684242985537,-0.0922566213636002,-0.008447702135576,-0.0567392095381651,-0.0541780693241394,0.1557042251098245,-177.5317753398005,3.294489477254822,1.2187974013872385,0.2841346113464821,0.0652224871530825,0.2646474511557465,0.1878494253029838,0.0932606460761823,-0.0121058307630027,-132.65490910587997,16.015170583299504,7.232156007331501,0.1906283013730588,0.1701377047091778,0.2757073051489767,0.1748785363319688,0.1575572474579067,0.0795983806768978
