0.01,-1.15,54.53,188.55,-0.09,-0.1,0.07,1.15,0.52,0.35,-86.92,64.51,3.8,-0.02,0.01,0.02,0.66,0.2,0.67,-169.91,7.77,6.2,-0.13,0.1,0.21,0.48,-0.19,0.24,-140.71,19.56,11.67,0.19,0.33,0.18,0.56,0.87,0.54
0.02,-0.89,54.45,188.47,0.07,-0.09,-0.18,0.89,0.51,0.19,-86.63,64.53,3.83,0.08,0.32,-0.07,0.66,0.24,0.52,-169.69,8.11,6.22,-0.0,0.05,0.1,0.37,0.31,0.29,-140.5,19.33,11.61,0.17,0.01,0.21,0.46,0.71,0.58
0.03,-0.88,54.49,188.36,0.07,0.07,-0.03,0.8,0.23,0.1,-86.58,64.82,4.1,-0.25,-0.14,-0.14,0.63,0.16,0.37,-169.08,8.78,6.38,0.08,0.14,0.27,0.45,0.45,0.32,-140.09,19.21,11.74,0.23,0.27,0.33,0.65,0.83,0.52
0.04,-0.74,54.66,188.17,0.01,0.14,0.03,0.78,0.36,0.06,-86.73,64.9,4.2,0.04,0.2,-0.0,0.61,0.23,0.3,-168.64,8.84,6.34,-0.06,0.28,0.33,0.54,0.73,0.37,-139.69,18.91,11.49,0.11,0.21,0.18,0.57,0.89,0.65
0.05,-0.64,54.76,188.02,0.01,0.02,0.01,0.63,0.26,0.14,-86.48,64.68,4.26,0.15,0.12,-0.08,0.6,0.15,0.35,-168.3,9.19,6.38,0.18,-0.01,0.48,0.44,0.62,0.16,-139.3,18.56,11.46,0.21,0.11,0.48,0.45,0.96,0.65
0.06,-0.64,54.71,188.1,0.0,-0.25,0.03,0.51,0.18,0.09,-86.39,64.96,4.43,0.05,-0.09,0.04,0.65,0.15,0.22,-167.97,9.43,5.98,0.29,0.08,0.38,0.58,0.74,0.44,-138.9,18.26,11.79,0.18,0.26,0.36,0.5,0.74,0.51
0.07,-0.57,54.66,187.85,0.07,0.06,0.21,0.46,0.27,0.23,-86.27,65.09,4.57,-0.09,0.23,0.03,0.93,0.39,0.2,-167.94,9.87,6.2,0.25,0.31,0.56,0.56,1.01,0.45,-138.72,18.02,11.77,0.3,0.2,0.22,0.55,0.72,0.45
0.08,-0.64,54.71,187.95,-0.15,0.13,0.06,0.66,0.22,0.22,-86.01,65.07,4.72,0.08,0.01,-0.0,0.89,0.33,0.4,-167.87,10.19,6.15,0.07,0.33,0.65,0.41,1.13,0.53,-138.41,17.78,11.91,0.2,0.17,0.3,0.44,0.81,0.5
0.09,-0.66,54.6,187.67,0.02,-0.01,-0.01,0.81,0.11,0.15,-85.95,65.15,4.87,0.08,0.12,-0.01,0.95,0.33,0.43,-167.97,10.33,6.29,0.3,0.25,0.72,0.51,1.0,0.72,-138.11,17.54,12.03,0.32,0.15,0.38,0.55,0.78,0.67
0.1,-0.18,54.56,187.78,0.03,0.08,0.04,0.71,0.28,0.11,-85.7,65.41,4.96,0.18,0.0,0.06,1.1,0.33,0.53,-168.01,10.62,6.06,0.31,0.27,0.9,0.65,1.03,0.79,-137.76,17.56,12.18,0.05,0.26,0.35,0.82,0.64,0.87
