0.01,-51.12,37.25,173.75,0.01,0.03,0.01,0.1,0.09,0.42,0.85,0.42,0.27,0.18,-107.37,54.25,176.81,0.03,0.05,0.03,0.39,0.23,0.35,0.52,0.72,0.25,0.38,-186.62,3.56,9.88,0.4,0.02,0.24,1.08,1.31,1.23,-0.04,0.08,-0.99,-0.05,-146.0,31.75,24.69,0.7,0.12,0.69,0.47,0.74,1.5,-0.2,0.27,-0.88,0.33
0.02,-51.12,37.25,173.75,0.01,0.02,0.04,0.3,0.07,0.53,0.85,0.42,0.27,0.18,-107.37,54.19,176.81,0.02,0.09,0.03,0.65,0.08,0.15,0.52,0.72,0.25,0.38,-186.62,3.69,9.5,0.31,0.16,0.17,0.35,1.14,1.24,-0.04,0.08,-0.99,-0.05,-145.12,32.19,25.12,0.76,0.12,0.67,0.95,0.4,2.14,-0.2,0.28,-0.88,0.34
0.03,-50.87,37.44,173.62,0.1,0.18,0.1,0.38,0.26,0.52,0.85,0.42,0.27,0.19,-106.94,54.0,176.56,0.18,0.18,0.07,0.79,0.11,0.02,0.52,0.72,0.25,0.38,-186.75,3.87,9.19,0.21,0.23,0.1,0.06,0.73,0.99,-0.04,0.08,-0.99,-0.06,-144.13,32.69,25.62,0.89,0.21,0.83,0.8,0.21,2.11,-0.2,0.29,-0.87,0.35
0.04,-50.68,37.75,173.75,0.19,0.3,0.13,0.01,0.48,0.15,0.85,0.42,0.27,0.18,-106.44,53.94,176.25,0.21,0.03,0.04,0.14,0.22,0.15,0.52,0.72,0.25,0.38,-186.94,4.12,9.0,0.21,0.28,0.14,0.22,0.54,0.53,-0.04,0.08,-0.99,-0.06,-142.94,33.38,26.19,0.91,0.28,0.8,0.19,0.34,1.18,-0.2,0.29,-0.86,0.36
0.05,-50.43,38.0,173.87,0.2,0.24,0.11,0.19,0.41,0.17,0.85,0.42,0.27,0.18,-106.0,54.0,176.0,0.2,0.12,0.01,0.04,0.14,0.25,0.52,0.72,0.25,0.38,-187.12,4.5,8.69,0.37,0.38,0.01,0.4,0.23,0.49,-0.04,0.07,-0.99,-0.06,-142.25,34.0,26.81,0.89,0.33,0.66,1.25,1.01,1.79,-0.2,0.3,-0.86,0.37
0.06,-50.31,38.13,173.87,0.2,0.14,0.12,0.2,0.04,0.04,0.85,0.42,0.27,0.18,-105.81,54.06,175.87,0.05,0.02,0.03,0.27,0.07,0.31,0.52,0.72,0.25,0.38,-187.06,4.94,8.25,0.43,0.37,0.14,0.43,0.92,1.18,-0.05,0.07,-0.99,-0.06,-141.12,34.69,27.5,1.13,0.33,0.79,0.73,1.15,1.9,-0.2,0.31,-0.85,0.38
0.07,-50.12,38.25,174.0,0.18,0.16,0.14,0.36,0.08,0.47,0.85,0.42,0.28,0.18,-105.56,54.13,175.81,0.11,0.13,0.02,0.63,0.18,0.22,0.53,0.72,0.25,0.38,-187.12,5.37,7.75,0.44,0.39,0.05,0.2,0.91,1.76,-0.05,0.06,-0.99,-0.06,-140.06,35.44,28.44,1.2,0.35,0.73,0.57,0.46,1.69,-0.2,0.32,-0.84,0.39
0.08,-49.87,38.44,174.06,0.1,0.32,0.09,0.37,0.11,0.51,0.85,0.41,0.28,0.18,-105.19,54.38,175.62,0.19,0.23,0.03,0.8,0.33,0.49,0.53,0.72,0.25,0.38,-187.25,5.81,7.25,0.47,0.46,0.04,0.25,0.66,1.43,-0.05,0.06,-0.99,-0.06,-139.12,36.13,29.56,1.2,0.44,0.43,0.75,0.73,0.78,-0.2,0.33,-0.83,0.4
0.09,-49.68,39.25,174.31,0.22,0.36,0.07,0.02,0.37,0.63,0.85,0.41,0.28,0.18,-104.81,54.63,175.44,0.21,0.24,0.05,0.96,0.39,0.75,0.53,0.71,0.25,0.38,-187.31,6.37,6.69,0.54,0.52,0.04,0.13,0.41,1.21,-0.06,0.05,-0.99,-0.06,-138.31,36.88,30.75,1.14,0.54,0.5,0.36,0.79,1.07,-0.2,0.34,-0.82,0.4
0.1,-49.68,39.56,174.62,0.26,0.2,0.07,0.03,0.29,0.55,0.85,0.41,0.29,0.18,-104.56,55.0,175.25,0.16,0.39,0.05,0.63,0.09,0.87,0.53,0.71,0.25,0.39,-187.31,7.0,6.12,0.5,0.56,0.04,0.07,0.34,1.18,-0.06,0.05,-0.99,-0.06,-136.88,38.5,33.13,1.1,0.65,0.28,0.32,0.28,1.73,-0.19,0.37,-0.81,0.42
0.11,-49.5,39.75,174.87,0.11,0.22,0.07,0.11,0.06,0.11,0.85,0.41,0.29,0.18,-104.38,55.5,175.12,0.15,0.41,0.03,0.69,0.06,0.64,0.53,0.71,0.26,0.39,-187.44,7.62,5.69,0.36,0.6,0.07,0.11,0.41,1.26,-0.07,0.05,-0.99,-0.06,-136.44,39.13,34.5,1.08,0.62,0.07,0.31,0.73,1.58,-0.19,0.38,-0.8,0.43
0.12,-49.37,40.0,174.87,0.03,0.26,0.07,0.22,0.14,0.11,0.85,0.41,0.29,0.18,-104.06,55.94,174.87,0.19,0.4,0.04,0.9,0.09,0.16,0.53,0.71,0.26,0.39,-187.88,8.31,5.37,0.29,0.63,0.15,0.42,0.12,0.68,-0.08,0.04,-0.99,-0.07,-135.69,40.69,37.25,0.93,0.85,0.19,0.1,0.2,0.95,-0.19,0.4,-0.78,0.44
0.13,-49.31,40.31,174.81,0.1,0.31,0.04,0.32,0.18,0.02,0.85,0.41,0.3,0.18,-103.94,56.19,174.81,0.13,0.47,0.09,0.89,0.05,0.22,0.53,0.71,0.26,0.4,-187.94,8.94,5.06,0.29,0.58,0.01,0.49,0.29,0.53,-0.08,0.04,-0.99,-0.07,-135.06,41.75,38.19,0.72,0.76,0.69,0.17,1.11,0.7,-0.19,0.41,-0.77,0.45
0.14,-49.18,40.63,174.87,0.16,0.32,0.04,0.26,0.31,0.16,0.85,0.4,0.3,0.18,-103.75,57.5,174.69,0.15,0.64,0.11,0.4,0.06,0.24,0.52,0.7,0.26,0.4,-188.19,10.13,4.56,0.2,0.5,0.07,0.76,0.64,0.78,-0.09,0.03,-0.99,-0.07,-133.5,43.13,38.44,0.82,0.62,1.36,0.5,1.21,2.61,-0.2,0.42,-0.76,0.46
0.15,-49.06,41.0,175.0,0.21,0.31,0.08,0.1,0.46,0.18,0.84,0.4,0.3,0.18,-103.62,58.06,174.62,0.15,0.49,0.11,0.81,0.3,0.35,0.52,0.7,0.27,0.41,-188.37,10.63,4.37,0.21,0.43,0.14,0.43,0.98,1.16,-0.1,0.03,-0.99,-0.07,-132.37,44.5,39.56,1.12,1.02,0.55,0.94,2.9,0.86,-0.2,0.43,-0.75,0.47
0.16,-48.87,41.31,175.12,0.21,0.27,0.13,0.1,0.54,0.1,0.84,0.4,0.3,0.18,-103.5,59.5,174.5,0.13,0.66,0.11,0.41,0.13,0.07,0.52,0.7,0.27,0.42,-188.5,10.88,4.25,0.24,0.51,0.26,0.23,1.21,1.0,-0.1,0.03,-0.99,-0.07,-132.63,45.12,41.81,1.0,1.05,0.58,0.93,2.07,0.89,-0.2,0.45,-0.74,0.47
0.17,-48.62,41.56,175.19,0.21,0.28,0.15,0.71,0.17,0.55,0.85,0.4,0.31,0.18,-103.44,60.19,174.5,0.14,0.57,0.11,0.81,0.13,0.13,0.52,0.69,0.28,0.42,-188.87,11.44,4.06,0.21,0.65,0.62,0.17,1.68,1.17,-0.1,0.03,-0.99,-0.07,-133.06,45.56,44.06,0.94,1.04,0.51,0.72,0.67,0.17,-0.19,0.46,-0.73,0.47
0.18,-48.31,41.94,175.25,0.27,0.38,0.11,0.88,0.01,0.33,0.85,0.4,0.31,0.18,-103.38,60.88,174.44,0.13,0.6,0.11,0.43,0.1,0.44,0.51,0.69,0.28,0.42,-189.75,12.13,4.06,0.19,0.81,0.85,0.26,1.05,0.9,-0.11,0.03,-0.99,-0.08,-133.25,45.88,45.12,0.98,1.01,0.09,0.75,1.82,0.17,-0.19,0.47,-0.72,0.47
0.19,-47.87,42.88,175.62,0.24,0.49,0.06,0.49,0.03,0.13,0.84,0.39,0.32,0.18,-103.31,61.69,174.38,0.12,0.78,0.12,0.03,0.08,0.43,0.51,0.69,0.28,0.43,-190.81,13.0,4.06,0.07,0.79,0.86,0.15,0.38,0.44,-0.12,0.02,-0.99,-0.09,-132.19,48.25,48.87,1.05,1.35,0.53,0.17,1.46,1.16,-0.19,0.5,-0.69,0.49
0.2,-47.68,43.44,175.75,0.17,0.5,0.12,0.31,0.04,0.04,0.84,0.39,0.32,0.18,-103.25,62.56,174.31,0.2,0.77,0.17,0.12,0.05,0.01,0.51,0.69,0.29,0.43,-191.75,13.75,4.31,0.06,0.66,0.77,0.38,0.06,0.24,-0.12,0.02,-0.99,-0.1,-131.81,49.56,50.94,0.83,1.39,0.31,0.3,0.04,0.22,-0.19,0.51,-0.67,0.5
0.21,-47.25,44.5,175.62,0.07,0.5,0.11,0.36,0.01,0.22,0.84,0.38,0.33,0.18,-103.19,63.44,174.31,0.16,0.7,0.17,0.75,0.03,0.14,0.51,0.68,0.29,0.44,-192.69,14.38,4.56,0.06,0.62,0.65,0.79,0.59,0.7,-0.13,0.03,-0.99,-0.1,-131.63,50.69,53.06,0.96,1.45,0.35,0.06,1.15,1.29,-0.18,0.53,-0.66,0.51
